"","parameterQuality","parameterTravel","parameterMain","trialN","mouse_5.time","mouse_3.time","mouse_4.time","participant","v1_age","v2_sex","v3_handedness","v4_vision"
"4771",1,0,0,0,2.2206810569,NA,NA,116,20,"f","r","0"
"4772",1,0,0,0,2.48851481632,NA,NA,116,20,"f","r","0"
"4773",1,0,0,0,1.90352440001,NA,NA,116,20,"f","r","0"
"4774",1,0,0,0,1.75400104746,NA,NA,116,20,"f","r","0"
"4775",1,0,0,0,1.8875444438,NA,NA,116,20,"f","r","0"
"4776",1,0,0,0,1.98794019362,NA,NA,116,20,"f","r","0"
"4777",1,0,0,0,2.03779822717,NA,NA,116,20,"f","r","0"
"4778",1,0,0,0,2.67056971038,NA,NA,116,20,"f","r","0"
"4779",1,0,0,0,2.10473670991,NA,NA,116,20,"f","r","0"
"4780",1,0,0,0,2.2367736283,NA,NA,116,20,"f","r","0"
"4781",1,0,0,0,2.56999320602,NA,NA,116,20,"f","r","0"
"4782",1,0,0,0,2.50392970075,NA,NA,116,20,"f","r","0"
"4783",1,0,0,0,2.17130741131,NA,NA,116,20,"f","r","0"
"4784",1,0,0,0,2.13719412497,NA,NA,116,20,"f","r","0"
"4785",1,0,0,0,1.87105957231,NA,NA,116,20,"f","r","0"
"4786",1,0,0,0,1.68712899346,NA,NA,116,20,"f","r","0"
"4787",1,0,0,0,1.92066101424,NA,NA,116,20,"f","r","0"
"4788",1,0,0,0,2.02069211884,NA,NA,116,20,"f","r","0"
"4789",1,0,0,0,2.17070099976,NA,NA,116,20,"f","r","0"
"4790",1,0,0,0,1.75356142047,NA,NA,116,20,"f","r","0"
"4791",1,0,0,0,1.93733433803,NA,NA,116,20,"f","r","0"
"4792",1,0,0,0,1.70422654874,NA,NA,116,20,"f","r","0"
"4793",1,0,0,0,1.82109576598,NA,NA,116,20,"f","r","0"
"4794",1,0,0,0,1.88763824229,NA,NA,116,20,"f","r","0"
"4795",1,0,0,0,1.8547469023,NA,NA,116,20,"f","r","0"
"4796",1,0,0,0,1.60437591358,NA,NA,116,20,"f","r","0"
"4797",1,0,0,0,1.70505676519,NA,NA,116,20,"f","r","0"
"4798",1,0,0,0,1.83757579075,NA,NA,116,20,"f","r","0"
"4799",1,0,0,0,1.70478249725,NA,NA,116,20,"f","r","0"
"4800",1,0,0,0,1.50461565569,NA,NA,116,20,"f","r","0"
"4801",1,0,0,0,2.50422278538,NA,NA,116,20,"f","r","0"
"4802",1,0,0,0,2.08773979556,NA,NA,116,20,"f","r","0"
"4803",1,0,0,0,2.37005815223,NA,NA,116,20,"f","r","0"
"4804",1,0,0,0,2.52063210492,NA,NA,116,20,"f","r","0"
"4805",1,0,0,0,2.22051512764,NA,NA,116,20,"f","r","0"
"4806",1,0,0,0,1.75424908604,NA,NA,116,20,"f","r","0"
"4807",1,0,0,0,1.53768176309,NA,NA,116,20,"f","r","0"
"4808",1,0,0,0,2.0042474467,NA,NA,116,20,"f","r","0"
"4809",1,0,0,0,1.88738849312,NA,NA,116,20,"f","r","0"
"4810",1,0,0,0,2.10439088142,NA,NA,116,20,"f","r","0"
"4811",1,0,0,0,1.93743127264,NA,NA,116,20,"f","r","0"
"4812",1,0,0,0,2.47106715602,NA,NA,116,20,"f","r","0"
"4813",1,0,0,0,2.70397109752,NA,NA,116,20,"f","r","0"
"4814",1,0,0,0,2.48741831476,NA,NA,116,20,"f","r","0"
"4815",1,0,0,0,2.13811785482,NA,NA,116,20,"f","r","0"
"4816",1,0,0,0,2.60420770351,NA,NA,116,20,"f","r","0"
"4817",1,0,0,0,2.28757905518,NA,NA,116,20,"f","r","0"
"4818",1,0,0,0,2.35388888842,NA,NA,116,20,"f","r","0"
"4819",1,0,0,0,2.17017840815,NA,NA,116,20,"f","r","0"
"4820",1,0,0,0,2.43675771962,NA,NA,116,20,"f","r","0"
"4821",1,0,0,0,2.78702923634,NA,NA,116,20,"f","r","0"
"4822",1,0,0,0,2.10423806685,NA,NA,116,20,"f","r","0"
"4823",1,0,0,0,1.58712354802,NA,NA,116,20,"f","r","0"
"4824",1,0,0,0,2.20439376094,NA,NA,116,20,"f","r","0"
"4825",1,0,0,0,2.17028132991,NA,NA,116,20,"f","r","0"
"4826",1,0,0,0,2.27012711835,NA,NA,116,20,"f","r","0"
"4827",1,0,0,0,2.5205662464,NA,NA,116,20,"f","r","0"
"4828",1,0,0,0,1.83718092475,NA,NA,116,20,"f","r","0"
"4829",1,0,0,0,1.7536455255,NA,NA,116,20,"f","r","0"
"4830",1,0,0,0,1.90436316952,NA,NA,116,20,"f","r","0"
"4831",1,0,0,0,2.13827038427,NA,NA,116,20,"f","r","0"
"4832",1,0,0,0,2.6207074003,NA,NA,116,20,"f","r","0"
"4833",1,0,0,0,2.57078978048,NA,NA,116,20,"f","r","0"
"4834",1,0,0,0,2.35417741144,NA,NA,116,20,"f","r","0"
"4835",1,0,0,0,2.63717117427,NA,NA,116,20,"f","r","0"
"4836",1,0,0,0,2.18800268794,NA,NA,116,20,"f","r","0"
"4837",1,0,0,0,2.80374732112,NA,NA,116,20,"f","r","0"
"4838",1,0,0,0,2.45380110557,NA,NA,116,20,"f","r","0"
"4839",1,0,0,0,2.3377350201,NA,NA,116,20,"f","r","0"
"4840",1,0,0,0,2.7199781384,NA,NA,116,20,"f","r","0"
"4852",0,1,0,0,NA,NA,4.10091976693,117,28,"f","r","1"
"4853",0,1,0,0,NA,NA,3.60290421805,117,28,"f","r","1"
"4854",0,1,0,0,NA,NA,2.23633913315,117,28,"f","r","1"
"4855",0,1,0,0,NA,NA,3.43672379249,117,28,"f","r","1"
"4856",0,1,0,0,NA,NA,3.0361392198,117,28,"f","r","1"
"4857",0,1,0,0,NA,NA,4.15304036843,117,28,"f","r","1"
"4858",0,1,0,0,NA,NA,3.76925085793,117,28,"f","r","1"
"4859",0,1,0,0,NA,NA,3.25310882137,117,28,"f","r","1"
"4860",0,1,0,0,NA,NA,6.50200241251,117,28,"f","r","1"
"4861",0,1,0,0,NA,NA,8.88436185234,117,28,"f","r","1"
"4862",0,1,0,0,NA,NA,5.6360350436,117,28,"f","r","1"
"4863",0,1,0,0,NA,NA,4.06911666054,117,28,"f","r","1"
"4864",0,1,0,0,NA,NA,1.57032820064,117,28,"f","r","1"
"4865",0,1,0,0,NA,NA,2.65349125693,117,28,"f","r","1"
"4866",0,1,0,0,NA,NA,3.53737128724,117,28,"f","r","1"
"4867",0,1,0,0,NA,NA,2.95345342392,117,28,"f","r","1"
"4868",0,1,0,0,NA,NA,3.48699750449,117,28,"f","r","1"
"4869",0,1,0,0,NA,NA,3.07005093913,117,28,"f","r","1"
"4870",0,1,0,0,NA,NA,3.32002506615,117,28,"f","r","1"
"4871",0,1,0,0,NA,NA,2.95344487089,117,28,"f","r","1"
"4872",0,1,0,0,NA,NA,2.91997534441,117,28,"f","r","1"
"4873",0,1,0,0,NA,NA,3.80300947765,117,28,"f","r","1"
"4874",0,1,0,0,NA,NA,2.90359367974,117,28,"f","r","1"
"4875",0,1,0,0,NA,NA,3.91978290069,117,28,"f","r","1"
"4876",0,1,0,0,NA,NA,3.45393966505,117,28,"f","r","1"
"4877",0,1,0,0,NA,NA,3.43606862857,117,28,"f","r","1"
"4878",0,1,0,0,NA,NA,2.40368419958,117,28,"f","r","1"
"4879",0,1,0,0,NA,NA,2.30309486564,117,28,"f","r","1"
"4880",0,1,0,0,NA,NA,2.52022298382,117,28,"f","r","1"
"4881",0,1,0,0,NA,NA,3.13659655157,117,28,"f","r","1"
"4882",0,1,0,0,NA,NA,1.78687528137,117,28,"f","r","1"
"4883",0,1,0,0,NA,NA,3.25380218893,117,28,"f","r","1"
"4884",0,1,0,0,NA,NA,3.20372548231,117,28,"f","r","1"
"4885",0,1,0,0,NA,NA,7.23510777846,117,28,"f","r","1"
"4886",0,1,0,0,NA,NA,5.28579346256,117,28,"f","r","1"
"4887",0,1,0,0,NA,NA,3.27065227588,117,28,"f","r","1"
"4888",0,1,0,0,NA,NA,3.47002824504,117,28,"f","r","1"
"4889",0,1,0,0,NA,NA,3.02062369441,117,28,"f","r","1"
"4890",0,1,0,0,NA,NA,4.05318802263,117,28,"f","r","1"
"4891",0,1,0,0,NA,NA,2.90396773332,117,28,"f","r","1"
"4892",0,1,0,0,NA,NA,2.53704484567,117,28,"f","r","1"
"4893",0,1,0,0,NA,NA,2.70437936331,117,28,"f","r","1"
"4894",0,1,0,0,NA,NA,3.03704897963,117,28,"f","r","1"
"4895",0,1,0,0,NA,NA,2.80341546261,117,28,"f","r","1"
"4896",0,1,0,0,NA,NA,7.93521460608,117,28,"f","r","1"
"4897",0,1,0,0,NA,NA,11.7505829619,117,28,"f","r","1"
"4898",0,1,0,0,NA,NA,8.76761636927,117,28,"f","r","1"
"4899",0,1,0,0,NA,NA,11.0668367014,117,28,"f","r","1"
"4900",0,1,0,0,NA,NA,8.55158589303,117,28,"f","r","1"
"4901",0,1,0,0,NA,NA,2.97014499424,117,28,"f","r","1"
"4902",1,0,0,0,8.08403917414,NA,NA,117,28,"f","r","1"
"4903",1,0,0,0,10.0848673948,NA,NA,117,28,"f","r","1"
"4904",1,0,0,0,9.50170077482,NA,NA,117,28,"f","r","1"
"4905",1,0,0,0,11.617309557,NA,NA,117,28,"f","r","1"
"4906",1,0,0,0,10.2841963223,NA,NA,117,28,"f","r","1"
"4907",1,0,0,0,11.1007615354,NA,NA,117,28,"f","r","1"
"4908",1,0,0,0,10.8180132452,NA,NA,117,28,"f","r","1"
"4909",1,0,0,0,10.4678837093,NA,NA,117,28,"f","r","1"
"4910",1,0,0,0,10.7341953101,NA,NA,117,28,"f","r","1"
"4911",1,0,0,0,8.71813409991,NA,NA,117,28,"f","r","1"
"4912",1,0,0,0,8.20231707938,NA,NA,117,28,"f","r","1"
"4913",1,0,0,0,6.36909336768,NA,NA,117,28,"f","r","1"
"4914",1,0,0,0,8.05167755327,NA,NA,117,28,"f","r","1"
"4915",1,0,0,0,7.40154051909,NA,NA,117,28,"f","r","1"
"4916",1,0,0,0,4.86960697861,NA,NA,117,28,"f","r","1"
"4917",1,0,0,0,4.88578336994,NA,NA,117,28,"f","r","1"
"4918",1,0,0,0,5.98534092045,NA,NA,117,28,"f","r","1"
"4919",1,0,0,0,4.72018683291,NA,NA,117,28,"f","r","1"
"4920",1,0,0,0,6.36928039449,NA,NA,117,28,"f","r","1"
"4921",1,0,0,0,3.48825223756,NA,NA,117,28,"f","r","1"
"4922",1,0,0,0,7.0692714708,NA,NA,117,28,"f","r","1"
"4923",1,0,0,0,3.98626579071,NA,NA,117,28,"f","r","1"
"4924",1,0,0,0,4.28627671013,NA,NA,117,28,"f","r","1"
"4925",1,0,0,0,4.75335244086,NA,NA,117,28,"f","r","1"
"4926",1,0,0,0,7.85188134405,NA,NA,117,28,"f","r","1"
"4927",1,0,0,0,5.95257588054,NA,NA,117,28,"f","r","1"
"4928",1,0,0,0,2.93643427163,NA,NA,117,28,"f","r","1"
"4929",1,0,0,0,4.81956220337,NA,NA,117,28,"f","r","1"
"4930",1,0,0,0,5.93652692973,NA,NA,117,28,"f","r","1"
"4931",1,0,0,0,4.51989939329,NA,NA,117,28,"f","r","1"
"4932",1,0,0,0,4.52033787986,NA,NA,117,28,"f","r","1"
"4933",1,0,0,0,4.6865026248,NA,NA,117,28,"f","r","1"
"4934",1,0,0,0,4.37073983063,NA,NA,117,28,"f","r","1"
"4935",1,0,0,0,4.60303850102,NA,NA,117,28,"f","r","1"
"4936",1,0,0,0,7.1349894327,NA,NA,117,28,"f","r","1"
"4937",1,0,0,0,3.6203575804,NA,NA,117,28,"f","r","1"
"4938",1,0,0,0,5.11969913778,NA,NA,117,28,"f","r","1"
"4939",1,0,0,0,4.33651478437,NA,NA,117,28,"f","r","1"
"4940",1,0,0,0,3.50332015308,NA,NA,117,28,"f","r","1"
"4941",1,0,0,0,3.85343144255,NA,NA,117,28,"f","r","1"
"4942",1,0,0,0,4.13695834577,NA,NA,117,28,"f","r","1"
"4943",0,0,1,0,NA,4.61787206284,NA,117,28,"f","r","1"
"4944",0,0,1,0,NA,3.4199860357,NA,117,28,"f","r","1"
"4945",0,0,1,0,NA,3.32004359778,NA,117,28,"f","r","1"
"4946",0,0,1,0,NA,3.07059063687,NA,117,28,"f","r","1"
"4947",0,0,1,0,NA,3.46975597279,NA,117,28,"f","r","1"
"4948",0,0,1,0,NA,2.4205699242,NA,117,28,"f","r","1"
"4949",0,0,1,0,NA,2.9049082842,NA,117,28,"f","r","1"
"4950",0,0,1,0,NA,5.00311530742,NA,117,28,"f","r","1"
"4951",0,0,1,0,NA,8.85097500542,NA,117,28,"f","r","1"
"4952",0,0,1,0,NA,7.03505184149,NA,117,28,"f","r","1"
"4953",0,0,1,0,NA,9.90068450093,NA,117,28,"f","r","1"
"4954",0,0,1,0,NA,5.81941623124,NA,117,28,"f","r","1"
"4955",0,0,1,0,NA,8.75162443882,NA,117,28,"f","r","1"
"4956",0,0,1,0,NA,2.25379078489,NA,117,28,"f","r","1"
"4957",0,0,1,0,NA,5.73642794238,NA,117,28,"f","r","1"
"4958",0,0,1,0,NA,3.80298923541,NA,117,28,"f","r","1"
"4959",0,0,1,0,NA,9.13448822373,NA,117,28,"f","r","1"
"4960",0,0,1,0,NA,6.33537095593,NA,117,28,"f","r","1"
"4961",0,0,1,0,NA,8.53475975469,NA,117,28,"f","r","1"
"4962",0,0,1,0,NA,7.75222543342,NA,117,28,"f","r","1"
"4963",0,0,1,0,NA,8.21886524349,NA,117,28,"f","r","1"
"4964",0,0,1,0,NA,3.90326894878,NA,117,28,"f","r","1"
"4965",0,0,1,0,NA,7.28509923964,NA,117,28,"f","r","1"
"4966",0,0,1,0,NA,7.5856207764,NA,117,28,"f","r","1"
"4967",0,0,1,0,NA,9.21791100776,NA,117,28,"f","r","1"
"4968",0,0,1,0,NA,2.72091213189,NA,117,28,"f","r","1"
"4969",0,0,1,0,NA,5.86927911153,NA,117,28,"f","r","1"
"4970",0,0,1,0,NA,7.18639471373,NA,117,28,"f","r","1"
"4971",0,0,1,0,NA,7.33621998911,NA,117,28,"f","r","1"
"4972",0,0,1,0,NA,5.52003595704,NA,117,28,"f","r","1"
"4973",0,0,1,0,NA,5.98624754421,NA,117,28,"f","r","1"
"4974",0,0,1,0,NA,5.71983615772,NA,117,28,"f","r","1"
"4975",0,0,1,0,NA,6.61975573047,NA,117,28,"f","r","1"
"4976",0,0,1,0,NA,2.10422808828,NA,117,28,"f","r","1"
"4977",0,0,1,0,NA,6.83628770077,NA,117,28,"f","r","1"
"4978",0,0,1,0,NA,8.06864253624,NA,117,28,"f","r","1"
"4979",0,0,1,0,NA,8.35149631408,NA,117,28,"f","r","1"
"4980",0,0,1,0,NA,5.00324388835,NA,117,28,"f","r","1"
"4981",0,0,1,0,NA,5.60371276675,NA,117,28,"f","r","1"
"4982",0,0,1,0,NA,6.2188512735,NA,117,28,"f","r","1"
"4983",0,0,1,0,NA,6.31961908119,NA,117,28,"f","r","1"
"4984",0,0,1,0,NA,5.76971985039,NA,117,28,"f","r","1"
"4985",0,0,1,0,NA,6.80342373057,NA,117,28,"f","r","1"
"4986",0,0,1,0,NA,3.43707275714,NA,117,28,"f","r","1"
"4998",0,1,0,0,NA,NA,4.51763882107,118,19,"f","l","0"
"4999",0,1,0,0,NA,NA,5.83513731501,118,19,"f","l","0"
"5000",0,1,0,0,NA,NA,5.31966640809,118,19,"f","l","0"
"5001",0,1,0,0,NA,NA,4.90210288242,118,19,"f","l","0"
"5002",0,1,0,0,NA,NA,4.53635176318,118,19,"f","l","0"
"5003",0,1,0,0,NA,NA,4.33622882728,118,19,"f","l","0"
"5004",0,1,0,0,NA,NA,3.81913141455,118,19,"f","l","0"
"5005",0,1,0,0,NA,NA,3.48591269212,118,19,"f","l","0"
"5006",0,1,0,0,NA,NA,3.71995846639,118,19,"f","l","0"
"5007",0,1,0,0,NA,NA,4.43560904445,118,19,"f","l","0"
"5008",0,1,0,0,NA,NA,3.95302177977,118,19,"f","l","0"
"5009",0,1,0,0,NA,NA,3.10279602191,118,19,"f","l","0"
"5010",0,1,0,0,NA,NA,3.57013433141,118,19,"f","l","0"
"5011",0,1,0,0,NA,NA,4.81953996545,118,19,"f","l","0"
"5012",0,1,0,0,NA,NA,4.33592775976,118,19,"f","l","0"
"5013",0,1,0,0,NA,NA,3.91988040548,118,19,"f","l","0"
"5014",0,1,0,0,NA,NA,4.71949631636,118,19,"f","l","0"
"5015",0,1,0,0,NA,NA,4.619681604,118,19,"f","l","0"
"5016",0,1,0,0,NA,NA,4.50253469762,118,19,"f","l","0"
"5017",0,1,0,0,NA,NA,5.33616553468,118,19,"f","l","0"
"5018",0,1,0,0,NA,NA,7.40170388241,118,19,"f","l","0"
"5019",0,1,0,0,NA,NA,5.43548502517,118,19,"f","l","0"
"5020",0,1,0,0,NA,NA,4.41992844516,118,19,"f","l","0"
"5021",0,1,0,0,NA,NA,5.2691266961,118,19,"f","l","0"
"5022",0,1,0,0,NA,NA,4.31971002865,118,19,"f","l","0"
"5023",0,1,0,0,NA,NA,5.219230744,118,19,"f","l","0"
"5024",0,1,0,0,NA,NA,4.26915606158,118,19,"f","l","0"
"5025",0,1,0,0,NA,NA,4.58575420405,118,19,"f","l","0"
"5026",0,1,0,0,NA,NA,4.08590602074,118,19,"f","l","0"
"5027",0,1,0,0,NA,NA,4.66960178973,118,19,"f","l","0"
"5028",0,1,0,0,NA,NA,4.17018753142,118,19,"f","l","0"
"5029",0,1,0,0,NA,NA,3.48692394825,118,19,"f","l","0"
"5030",0,1,0,0,NA,NA,4.0038052538,118,19,"f","l","0"
"5031",0,1,0,0,NA,NA,4.06990895842,118,19,"f","l","0"
"5032",0,1,0,0,NA,NA,4.10310592758,118,19,"f","l","0"
"5033",0,1,0,0,NA,NA,4.17012908554,118,19,"f","l","0"
"5034",0,1,0,0,NA,NA,4.43569913661,118,19,"f","l","0"
"5035",0,1,0,0,NA,NA,4.46961826866,118,19,"f","l","0"
"5036",0,1,0,0,NA,NA,6.10221840566,118,19,"f","l","0"
"5037",0,1,0,0,NA,NA,5.18570134617,118,19,"f","l","0"
"5038",0,1,0,0,NA,NA,4.46983066949,118,19,"f","l","0"
"5039",0,1,0,0,NA,NA,3.67020278436,118,19,"f","l","0"
"5040",0,1,0,0,NA,NA,3.41954555345,118,19,"f","l","0"
"5041",0,1,0,0,NA,NA,4.40318555653,118,19,"f","l","0"
"5042",0,1,0,0,NA,NA,4.43649200475,118,19,"f","l","0"
"5043",0,1,0,0,NA,NA,2.75299891463,118,19,"f","l","0"
"5044",0,1,0,0,NA,NA,4.20334145016,118,19,"f","l","0"
"5045",0,1,0,0,NA,NA,4.40257857478,118,19,"f","l","0"
"5046",0,0,1,0,NA,2.835358554,NA,118,19,"f","l","0"
"5047",0,0,1,0,NA,5.53576701935,NA,118,19,"f","l","0"
"5048",0,0,1,0,NA,5.35216430758,NA,118,19,"f","l","0"
"5049",0,0,1,0,NA,5.25210127159,NA,118,19,"f","l","0"
"5050",0,0,1,0,NA,4.47021983346,NA,118,19,"f","l","0"
"5051",0,0,1,0,NA,3.81929021626,NA,118,19,"f","l","0"
"5052",0,0,1,0,NA,3.68698587234,NA,118,19,"f","l","0"
"5053",0,0,1,0,NA,3.35279039116,NA,118,19,"f","l","0"
"5054",0,0,1,0,NA,3.669955316,NA,118,19,"f","l","0"
"5055",0,0,1,0,NA,4.2191489198,NA,118,19,"f","l","0"
"5056",0,0,1,0,NA,3.40361263903,NA,118,19,"f","l","0"
"5057",0,0,1,0,NA,2.75399677095,NA,118,19,"f","l","0"
"5058",0,0,1,0,NA,3.25298252126,NA,118,19,"f","l","0"
"5059",0,0,1,0,NA,3.07043668188,NA,118,19,"f","l","0"
"5060",0,0,1,0,NA,2.53704712648,NA,118,19,"f","l","0"
"5061",0,0,1,0,NA,2.8369545539,NA,118,19,"f","l","0"
"5062",0,0,1,0,NA,3.02045633967,NA,118,19,"f","l","0"
"5063",0,0,1,0,NA,3.7199499133,NA,118,19,"f","l","0"
"5064",0,0,1,0,NA,4.08675476882,NA,118,19,"f","l","0"
"5065",0,0,1,0,NA,3.13685000708,NA,118,19,"f","l","0"
"5066",0,0,1,0,NA,3.28660942393,NA,118,19,"f","l","0"
"5067",0,0,1,0,NA,3.00316120882,NA,118,19,"f","l","0"
"5068",0,0,1,0,NA,3.23722437426,NA,118,19,"f","l","0"
"5069",0,0,1,0,NA,3.55382707834,NA,118,19,"f","l","0"
"5070",0,0,1,0,NA,3.75342941834,NA,118,19,"f","l","0"
"5071",0,0,1,0,NA,4.9190142662,NA,118,19,"f","l","0"
"5072",0,0,1,0,NA,3.85334220572,NA,118,19,"f","l","0"
"5073",0,0,1,0,NA,3.81954595257,NA,118,19,"f","l","0"
"5074",0,0,1,0,NA,3.31996120335,NA,118,19,"f","l","0"
"5075",0,0,1,0,NA,3.13674879595,NA,118,19,"f","l","0"
"5076",0,0,1,0,NA,3.83668855391,NA,118,19,"f","l","0"
"5077",0,0,1,0,NA,3.47063009496,NA,118,19,"f","l","0"
"5078",0,0,1,0,NA,4.17004155929,NA,118,19,"f","l","0"
"5079",0,0,1,0,NA,4.00303063219,NA,118,19,"f","l","0"
"5080",0,0,1,0,NA,3.96998875844,NA,118,19,"f","l","0"
"5081",0,0,1,0,NA,3.73735423814,NA,118,19,"f","l","0"
"5082",0,0,1,0,NA,3.77036817191,NA,118,19,"f","l","0"
"5083",0,0,1,0,NA,4.85346394416,NA,118,19,"f","l","0"
"5084",0,0,1,0,NA,4.78620073048,NA,118,19,"f","l","0"
"5085",0,0,1,0,NA,4.6697497576,NA,118,19,"f","l","0"
"5086",0,0,1,0,NA,4.11974846036,NA,118,19,"f","l","0"
"5087",0,0,1,0,NA,4.26927808518,NA,118,19,"f","l","0"
"5088",0,0,1,0,NA,4.38585991977,NA,118,19,"f","l","0"
"5089",0,0,1,0,NA,3.96942169094,NA,118,19,"f","l","0"
"5090",0,0,1,0,NA,4.13660881095,NA,118,19,"f","l","0"
"5091",0,0,1,0,NA,3.85343286805,NA,118,19,"f","l","0"
"5092",0,0,1,0,NA,3.87018459488,NA,118,19,"f","l","0"
"5093",0,0,1,0,NA,3.70342341694,NA,118,19,"f","l","0"
"5094",0,0,1,0,NA,4.03660963775,NA,118,19,"f","l","0"
"5095",0,0,1,0,NA,4.31996833088,NA,118,19,"f","l","0"
"5096",0,0,1,0,NA,4.65288570069,NA,118,19,"f","l","0"
"5097",0,0,1,0,NA,5.40307351152,NA,118,19,"f","l","0"
"5098",0,0,1,0,NA,3.95304943464,NA,118,19,"f","l","0"
"5099",0,0,1,0,NA,3.8536418477,NA,118,19,"f","l","0"
"5100",0,0,1,0,NA,4.15382582389,NA,118,19,"f","l","0"
"5101",0,0,1,0,NA,3.77016803043,NA,118,19,"f","l","0"
"5102",0,0,1,0,NA,3.97049452903,NA,118,19,"f","l","0"
"5103",0,0,1,0,NA,3.65369909615,NA,118,19,"f","l","0"
"5104",0,0,1,0,NA,3.92069037975,NA,118,19,"f","l","0"
"5105",0,0,1,0,NA,4.03674477601,NA,118,19,"f","l","0"
"5106",0,0,1,0,NA,4.22108333555,NA,118,19,"f","l","0"
"5107",0,0,1,0,NA,5.96885120223,NA,118,19,"f","l","0"
"5108",1,0,0,0,4.15149198053,NA,NA,118,19,"f","l","0"
"5109",1,0,0,0,4.4864087693,NA,NA,118,19,"f","l","0"
"5110",1,0,0,0,4.03643886177,NA,NA,118,19,"f","l","0"
"5111",1,0,0,0,3.80351952478,NA,NA,118,19,"f","l","0"
"5112",1,0,0,0,3.30356072198,NA,NA,118,19,"f","l","0"
"5113",1,0,0,0,3.76991714086,NA,NA,118,19,"f","l","0"
"5114",1,0,0,0,2.88708742562,NA,NA,118,19,"f","l","0"
"5115",1,0,0,0,3.73661354365,NA,NA,118,19,"f","l","0"
"5116",1,0,0,0,3.4032616787,NA,NA,118,19,"f","l","0"
"5117",1,0,0,0,3.50352286047,NA,NA,118,19,"f","l","0"
"5118",1,0,0,0,5.05324931955,NA,NA,118,19,"f","l","0"
"5119",1,0,0,0,8.73497135725,NA,NA,118,19,"f","l","0"
"5120",1,0,0,0,3.73667484053,NA,NA,118,19,"f","l","0"
"5121",1,0,0,0,3.30370441329,NA,NA,118,19,"f","l","0"
"5122",1,0,0,0,3.56958322963,NA,NA,118,19,"f","l","0"
"5123",1,0,0,0,3.58668534653,NA,NA,118,19,"f","l","0"
"5124",1,0,0,0,3.60296180862,NA,NA,118,19,"f","l","0"
"5125",1,0,0,0,3.57063554038,NA,NA,118,19,"f","l","0"
"5126",1,0,0,0,3.33677565254,NA,NA,118,19,"f","l","0"
"5127",1,0,0,0,2.70370680816,NA,NA,118,19,"f","l","0"
"5128",1,0,0,0,3.95377359327,NA,NA,118,19,"f","l","0"
"5129",1,0,0,0,3.4863064177,NA,NA,118,19,"f","l","0"
"5130",1,0,0,0,2.55421595721,NA,NA,118,19,"f","l","0"
"5131",1,0,0,0,3.17008632026,NA,NA,118,19,"f","l","0"
"5132",1,0,0,0,2.78765132849,NA,NA,118,19,"f","l","0"
"5133",1,0,0,0,3.75378693602,NA,NA,118,19,"f","l","0"
"5134",1,0,0,0,3.32059698037,NA,NA,118,19,"f","l","0"
"5135",1,0,0,0,3.52027572767,NA,NA,118,19,"f","l","0"
"5136",1,0,0,0,2.55330534204,NA,NA,118,19,"f","l","0"
"5137",1,0,0,0,2.60416949986,NA,NA,118,19,"f","l","0"
"5138",1,0,0,0,1.95372911738,NA,NA,118,19,"f","l","0"
"5139",1,0,0,0,2.43684382038,NA,NA,118,19,"f","l","0"
"5140",1,0,0,0,2.53791383596,NA,NA,118,19,"f","l","0"
"5141",1,0,0,0,2.77038100149,NA,NA,118,19,"f","l","0"
"5142",1,0,0,0,2.91983051269,NA,NA,118,19,"f","l","0"
"5143",1,0,0,0,2.72034763033,NA,NA,118,19,"f","l","0"
"5144",1,0,0,0,2.80319194277,NA,NA,118,19,"f","l","0"
"5145",1,0,0,0,2.23794539674,NA,NA,118,19,"f","l","0"
"5146",1,0,0,0,3.55393427663,NA,NA,118,19,"f","l","0"
"5147",1,0,0,0,3.0039172988,NA,NA,118,19,"f","l","0"
"5148",1,0,0,0,3.53725981241,NA,NA,118,19,"f","l","0"
"5149",1,0,0,0,3.63699840257,NA,NA,118,19,"f","l","0"
"5150",1,0,0,0,3.07038080192,NA,NA,118,19,"f","l","0"
"5151",1,0,0,0,3.05382608049,NA,NA,118,19,"f","l","0"
"5152",1,0,0,0,3.45361464898,NA,NA,118,19,"f","l","0"
"5153",1,0,0,0,3.88697709123,NA,NA,118,19,"f","l","0"
"5154",1,0,0,0,1.33741770181,NA,NA,118,19,"f","l","0"
"5155",1,0,0,0,2.57108742674,NA,NA,118,19,"f","l","0"
"5156",1,0,0,0,2.77062020189,NA,NA,118,19,"f","l","0"
"5157",1,0,0,0,2.62011011204,NA,NA,118,19,"f","l","0"
"5158",1,0,0,0,3.92008482348,NA,NA,118,19,"f","l","0"
"5159",1,0,0,0,2.72002860141,NA,NA,118,19,"f","l","0"
"5160",1,0,0,0,3.03782702246,NA,NA,118,19,"f","l","0"
"5161",1,0,0,0,0.987966993212,NA,NA,118,19,"f","l","0"
"5162",1,0,0,0,2.8709483826,NA,NA,118,19,"f","l","0"
"5163",1,0,0,0,2.53776016607,NA,NA,118,19,"f","l","0"
"5164",1,0,0,0,3.23723292732,NA,NA,118,19,"f","l","0"
"5165",1,0,0,0,3.20315214258,NA,NA,118,19,"f","l","0"
"5166",1,0,0,0,3.3040687734,NA,NA,118,19,"f","l","0"
"5167",1,0,0,0,2.93706320622,NA,NA,118,19,"f","l","0"
"5168",1,0,0,0,3.40354478479,NA,NA,118,19,"f","l","0"
